ingredients_text,ingredientes_identificados,num_ingredientes
"INGREDIENTS:Potato (43%), Beef (30%), Single Cream (Milk), Water, Full Fat Soft Cheese (Milk), Dark Muscovado Sugar, Cornflour, Onion, Butter (Milk), Beef Extract, Honey, Red Wine Vinegar, Bourbon Whiskey (0.9%), Sugar, Tomato Paste, Rapeseed Oil, Ginger Pur̩e, Spirit Vinegar, Beef Gelatine, Garlic Pur̩e, Palm Oil, Smoked Paprika, BlackMustardSeed, Salt,WheatFlour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Onion Concentrate, Black Pepper, Caramelised Sugar, Smoked Onion Powder, Garlic Powder,MustardPowder, Cumin, Chilli Powder, Clove, Pepper.","['cheese', 'tomato', 'potato', 'milk', 'butter', 'onion', 'wine', 'beef']",8
"INGREDIENTS:Cooked Pilau Rice [Water, Basmati Rice, Rapeseed Oil, Salt, Concentrated Lemon Juice, Cumin Seeds, Colour (Curcumin), Cardamom Pods, Cardamom Powder, Bay Leaf Powder], Bombay Potato [Cooked Potato, Tomato, Onion, Tomato Juice, Rapeseed Oil, Garlic Pur̩e, Water, Green Chilli, Ginger Pur̩e, Coriander Powder, Sugar, Cornflour, Salt, Coriander Leaf, Cumin Powder, Curry Leaf, Turmeric Powder, Cumin Seeds,MustardSeeds], Chicken Breast (15%), Onion, Single Cream (Milk), Onion Bhaji [Onion, Gram Flour, Rapeseed Oil, Coriander, Red Chilli Pur̩e, Coriander Powder, Cumin Powder, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Cayenne Pepper, Onion Seeds, Rice Flour, Salt, Turmeric Powder], Tomato Pur̩e, Yogurt (Milk), Rapeseed Oil, Ginger Pur̩e, Garlic Pur̩e, GroundCashew Nuts, Honey, Butter (Milk),Cashew Nuts, Coriander Leaf, Sugar, Salt,SoyaOil, Palm Oil, Cornflour, Paprika, Coriander Powder, Cumin Powder, Green Chilli, Turmeric Powder, Cinnamon Powder, Chilli Powder, Black Pepper, Colour (Paprika Extract), Clove Powder, Cardamom Powder, Fennel, Bay Leaf Powder, Ginger Powder, Mace, Star Anise, Fenugreek, Basil Powder, Lemon Oil, Sunflower Oil.","['potato', 'rice', 'nuts', 'milk', 'butter', 'onion', 'chicken', 'tomato']",8
"Beef Burger (43%) [Beef, Beef Fat,SoyaProtein,WheatFlour*, Stabiliser: E451; Dextrose, Salt, Sugar,EggWhite Powder, Yeast Extract, HydrolysedSoyaProtein,BarleyMalt Extract, Flavourings], Brioche Burger Bun [WheatFlour*, Water, Sugar, Yeast, SkimmedMilkPowder, Rapeseed Oil, Salt, Butter Powder (Milk),MilkProtein, Pea Protein, Flavouring, Preservative: E282; Dextrose, Maltodextrin, Glucose Syrup, Rice Flour, Emulsifier: E472e; Turmeric, Potato Starch, Antioxidant: E300], Barbecue Sauce [Tomato Puree, Sugar, Molasses, Spirit Vinegar, Cornflour, Salt, Flavouring, Spices, Onion Powder, Garlic Powder], Processed Cheese Slice [Cheese (Milk), Water, Butter (Milk), SkimmedMilkPowder, Emulsifying Salts: E331, E339, E452; Whey Powder (Milk), Flavouring (Milk), Calcium Phosphate,MilkProtein, Salt, Colours: E160a, E160c; Acidity Regulator: E330], Crispy Onions [Onions, Sustainable Palm Oil,WheatFlour, Salt], Beef Burger contains 82% Beef, *Wheat Flour with Calcium, Iron, Niacin & Thiamin","['cheese', 'potato', 'rice', 'butter', 'milk', 'onion', 'tomato', 'beef']",8
"INGREDIENTS LIST:Cooked Pasta, Tomato, Chicken Breast (12%), Water, Red Pepper, Chorizo Pork Sausage (3%), Tomato Pur̩e, Mozzarella Full Fat Soft Cheese (Milk), Olive Oil, Onion, Red Chilli, Cornflour, Demerara Sugar, Salt, Garlic Pur̩e, Balsamic Vinegar, Extra Virgin Olive Oil, Parsley, Chilli Powder, Acidity Regulators (Citric Acid, Acetic Acid), Sunflower Oil.Cooked Pasta contains: DurumWheatSemolina, Water.Chorizo Pork Sausage contains: Pork, Pork Fat, Salt, Dextrose, Chilli Powder, Garlic Powder, Rosemary Extract, Sage, Malt Vinegar (Barley), Smoked Paprika, Paprika Extract, Stabiliser (Tetrasodium Diphosphate), Antioxidant (Sodium Ascorbate), Lactic Starter Culture, Preservative (Sodium Nitrite), Paprika.Balsamic Vinegar contains: White Wine Vinegar, Grape Must Concentrate.","['cheese', 'pork', 'milk', 'onion', 'grape', 'wine', 'chicken', 'tomato']",8
"Chicken Wonton: Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Chicken Breast (20%), Rapeseed Oil, Carrot, Red Pepper, Potato, Peas, Rice Flour, Spring Onion, Water Chestnut, Ginger Pur̩e, Garlic Pur̩e, Salt, Water, Sugar,SesameOil,WheatGluten,SoyaBean,Wheat, Stabiliser (Hydroxypropyl Methyl Cellulose), White Pepper, Chilli Powder.Vegetable Spring Roll: Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Carrot (9%), Red Pepper (9%), Cabbage, Rice Flour, Spring Onion, Sweetcorn,SoyaBean, Bean Sprouts, Water Chestnut, Potato Starch, Water, Ginger Pur̩e, Sugar, Garlic Pur̩e, Salt,SesameOil, Rice Wine,Wheat, Stabiliser (Hydroxypropyl Methyl Cellulose), Plum, Cornflour, White Pepper, Chilli Powder, Acetic Acid, Thickener (Pectin).Prawn Toast: Bread, Rapeseed Oil, Prawn(Crustacean)(30%), Water Chestnut,Sesame Seed, DriedEggWhite, Salt, Sugar, Potato Starch, White Pepper.Bread contains: Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Yeast, Salt, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).Sweet Chilli Dip: Glucose Syrup, Sugar, Water, White Wine Vinegar, Cornflour, Garlic Pur̩e, Red Chilli (2%), Salt, Red Pepper Juice Concentrate, Colour (Paprika Extract), Fructose,SoyaBean, Onion Powder, Onion Juice, Tomato Powder, Rapeseed Oil, Cayenne Pepper, Maltodextrin, Acidity Regulator (Acetic Acid), Rice Flour,Wheat.","['peas', 'potato', 'bread', 'rice', 'onion', 'wine', 'chicken', 'tomato']",8
"INGREDIENTS:Cooked Fusilli Pasta [Water, DurumWheatSemolina], Romaine Lettuce, Chicken Breast (18%), Caesar Dressing [Water, Rapeseed Oil,Egg, Spirit Vinegar, Sugar, Parmigiano Reggiano Medium Fat Hard Cheese (Milk), Cornflour, Salt, Concentrated Lemon Juice, Garlic Pur̩e, Malt Vinegar Powder (Barley), Black Pepper, Black Treacle, Anchovy (Fish), Onion Powder, Sunflower Oil, Onion, Tamarind Extract, Garlic Powder, Extra Virgin Olive Oil, Clove, Paprika, Red Chilli Powder, Lemon Extract], Parmigiano Reggiano Medium Fat Hard Cheese (Milk), Cooked Sweetcure Beechwood Smoked Bacon (3.5%) [Pork, Water, Sugar, Salt, Stabiliser (Sodium Triphosphate), Honey, Preservative (Sodium Nitrite)], Water, Cider Vinegar, Sugar, Rapeseed Oil, Maize Starch, Cornflour, Salt, Concentrated Lemon Juice, Garlic Pur̩e, Black Pepper, Parsley, Chive,MustardFlour, Onion Powder, Garlic Powder, Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Sunflower Oil, Acidity Regulator (Citric Acid), Turmeric.","['cheese', 'egg', 'pork', 'milk', 'fish', 'onion', 'maize', 'chicken']",8
"INGREDIENTS:Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Chicken Breast (15%), Lettuce, Tomato, Rapeseed Oil, Red Pepper, Palm Oil, Onion, Salt, Cornflour, White Wine Vinegar, Sugar, Raising Agents (Sodium Bicarbonate, Disodium Diphosphate),WheatGluten,WheatStarch, PasteurisedEgg, Maize Flour, Tapioca Starch,MilkSolids, Onion Powder, Black Pepper, Sage Extract, Colour (Paprika Extract), Garlic Powder,MustardPowder, Pepper Extract, Spices, Yeast, Citrus Fibre, Rice Starch, Ginger, Potato Fibre, Coriander Extract,Celery, Chilli Extract, DriedEggWhite, White Pepper.","['potato', 'citrus', 'rice', 'onion', 'wine', 'maize', 'chicken', 'tomato']",8
"INGREDIENTS:Chicken (53%), Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Rapeseed Oil, Tomato, Extra Mature Cheddar Cheese (Milk), Smoked Bacon with Added Water (1%) [Pork, Water, Salt, Preservative (Sodium Nitrite)], Pea Fibre, Treacle, Malt Vinegar (Barley), Tomato Paste, Salt, Yeast, Onion, Brown Sugar, Maize Starch, Paprika, Dextrose, Potato Starch, Chicory Fibre, Extra Virgin Olive Oil, Garlic Pur̩e, Gelling Agent (Pectin), Sucrose, White Pepper, Ginger Pur̩e, Smoked Paprika.","['cheese', 'potato', 'pork', 'milk', 'onion', 'maize', 'chicken', 'tomato']",8
"Falafel and houmousINGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Baked Falafel (16%)[Water, Chickpeas, Onion, Coriander, Dried Potato, Garlic, Spices, Raising Agent (Sodium Bicarbonate), Salt, Rapeseed Oil, Black Pepper], Water, Houmous (11%) [Water, Chickpeas, TahiniSesame SeedPaste, Rapeseed Oil, Concentrated Lemon Juice, Salt, Cornflour, Garlic], Spinach, Carrot, Tomato, MaltedWheatFlakes,WheatBran, Red Pepper, Tomato Paste, Sugar,WheatGluten, Salt, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, Cornflour, Onion, Garlic Pur̩e, Rapeseed Oil, Spirit Vinegar, Red Wine Vinegar, Molasses, Smoked Paprika, Red Chilli Pur̩e, Olive Oil, MaltedWheatFlour, Lemon Juice, Parsley, Flour Treatment Agent (Ascorbic Acid), Palm Oil.Ploughman'sINGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Mature Cheddar Cheese (Milk) (19%), Water, Tomato, Lettuce, MaltedWheatFlakes, Rapeseed Oil, Apple,WheatBran, Cornflour,WheatGluten, White Wine Vinegar, Yeast, Muscovado Sugar, Sugar, Salt, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Sultanas, MaltedBarleyFlour, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour, Dried Onion, Ale (Barley),MustardFlour,MustardSeeds, Flour Treatment Agent (Ascorbic Acid), Clove Powder, Cinnamon Powder, Palm Oil.Roasted vegetable and soft cheeseINGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Roast Butternut Squash (16%), Water, Full Fat Soft Cheese (13%) [Cheese (Milk), Cornflour], Red Onion, Tomato, Rocket, Sundried Tomatoes, Red Pepper, Tomato Paste, Salt, Yeast,WheatGluten, Spirit Vinegar, Cornflour, Onion, Garlic Pur̩e, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Rapeseed Oil, Red Wine Vinegar, Molasses, Smoked Paprika, Red Chilli Pur̩e, Olive Oil, Lemon Juice, Parsley, Palm Oil, Flour Treatment Agent (Ascorbic Acid).Egg and cressINGREDIENTS:Hard-BoiledEgg(37%), Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, MaltedWheatFlakes, Rapeseed Oil, Salad Cress,WheatBran, Cornflour, Salt,WheatGluten, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, White Wine Vinegar, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour, Ground Black Pepper,MustardFlour, Flour Treatment Agent (Ascorbic Acid), Palm Oil.Cheese and onionINGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Medium Mature Cheddar Cheese (Milk) (12%), Red Leicester Cheese (with Colour: Annatto) (Milk) (12%), Onion, Rapeseed Oil,Oatmeal,Oats,WheatBran, Cornflour, Full Fat Soft Cheese [Cheese (Milk), Cornflour], White Wine Vinegar, PasteurisedEggYolk, Salt, Yeast,WheatGluten, Spirit Vinegar, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Muscovado Sugar,MustardFlour, MaltedBarleyFlour, Palm Oil, Flour Treatment Agent (Ascorbic Acid).INGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Baked Falafel (16%)[Water, Chickpeas, Onion, Coriander, Dried Potato, Garlic, Spices, Raising Agent (Sodium Bicarbonate), Salt, Rapeseed Oil, Black Pepper], Water, Houmous (11%) [Water, Chickpeas, TahiniSesame SeedPaste, Rapeseed Oil, Concentrated Lemon Juice, Salt, Cornflour, Garlic], Spinach, Carrot, Tomato, MaltedWheatFlakes,WheatBran, Red Pepper, Tomato Paste, Sugar,WheatGluten, Salt, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, Cornflour, Onion, Garlic Pur̩e, Rapeseed Oil, Spirit Vinegar, Red Wine Vinegar, Molasses, Smoked Paprika, Red Chilli Pur̩e, Olive Oil, MaltedWheatFlour, Lemon Juice, Parsley, Flour Treatment Agent (Ascorbic Acid), Palm Oil.INGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Mature Cheddar Cheese (Milk) (19%), Water, Tomato, Lettuce, MaltedWheatFlakes, Rapeseed Oil, Apple,WheatBran, Cornflour,WheatGluten, White Wine Vinegar, Yeast, Muscovado Sugar, Sugar, Salt, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Sultanas, MaltedBarleyFlour, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour, Dried Onion, Ale (Barley),MustardFlour,MustardSeeds, Flour Treatment Agent (Ascorbic Acid), Clove Powder, Cinnamon Powder, Palm Oil.INGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Medium Mature Cheddar Cheese (Milk) (12%), Red Leicester Cheese (with Colour: Annatto) (Milk) (12%), Onion, Rapeseed Oil,Oatmeal,Oats,WheatBran, Cornflour, Full Fat Soft Cheese [Cheese (Milk), Cornflour], White Wine Vinegar, PasteurisedEggYolk, Salt, Yeast,WheatGluten, Spirit Vinegar, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Muscovado Sugar,MustardFlour, MaltedBarleyFlour, Palm Oil, Flour Treatment Agent (Ascorbic Acid).INGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Roast Butternut Squash (16%), Water, Full Fat Soft Cheese (13%) [Cheese (Milk), Cornflour], Red Onion, Tomato, Rocket, Sundried Tomatoes, Red Pepper, Tomato Paste, Salt, Yeast,WheatGluten, Spirit Vinegar, Cornflour, Onion, Garlic Pur̩e, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Rapeseed Oil, Red Wine Vinegar, Molasses, Smoked Paprika, Red Chilli Pur̩e, Olive Oil, Lemon Juice, Parsley, Palm Oil, Flour Treatment Agent (Ascorbic Acid).INGREDIENTS:Hard-BoiledEgg(37%), Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, MaltedWheatFlakes, Rapeseed Oil, Salad Cress,WheatBran, Cornflour, Salt,WheatGluten, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, White Wine Vinegar, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour, Ground Black Pepper,MustardFlour, Flour Treatment Agent (Ascorbic Acid), Palm Oil.","['cheese', 'potato', 'oatmeal', 'milk', 'onion', 'wine', 'apple', 'tomato']",8
"Chicken, bacon and stuffingWheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Chicken Breast (21%), Smoked Bacon (8%) [Pork Belly, Sugar, Salt, Emulsifier (Sodium Triphosphate), Honey, Preservative (Sodium Nitrite)], Rapeseed Oil, MaltedWheatFlakes, Cornflour,WheatBran, White Wine Vinegar, PasteurisedEggYolk, Salt, Onion, Yeast,WheatGluten, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour,Oats, Spirit Vinegar, MaltedWheatFlour,MustardFlour, Sage, Black Pepper, Parsley, Garlic Powder, Flour Treatment Agent (Ascorbic Acid), Palm Oil, Sunflower Oil.Chicken saladChicken Breast (24%), Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Tomato, Cucumber, Lettuce, MaltedWheatFlakes, Rapeseed Oil,WheatBran, Cornflour, Salt,WheatGluten, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, White Wine Vinegar, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour, Black Pepper,MustardFlour, Garlic Powder, Flour Treatment Agent (Ascorbic Acid), Palm Oil, Sunflower Oil.BLTWheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Smoked Bacon (17%) [Pork Belly, Sugar, Salt, Emulsifier (Sodium Triphosphate), Honey, Preservative (Sodium Nitrite)], Tomato, Lettuce, MaltedWheatFlakes, Rapeseed Oil,WheatBran, Cornflour,WheatGluten, Yeast, Salt, White Wine Vinegar, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour,MustardFlour, Flour Treatment Agent (Ascorbic Acid), Palm Oil.Ham, cheese and pickleWheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Smoked Reformed Ham with Added Water (15%) [Pork, Water, Salt, Dextrose, Stabiliser (Sodium Triphosphate), Preservatives (Sodium Nitrite, Potassium Nitrate), Antioxidant (Sodium Ascorbate)], Mature Cheddar Cheese (Milk), Lettuce, MaltedWheatFlakes, Rapeseed Oil,WheatBran, Malt Vinegar (Barley), Onion, Swede, Carrot, Courgette, Cornflour, Spirit Vinegar, Salt,WheatGluten, Molasses, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, White Wine Vinegar, PasteurisedEggYolk, MaltedWheatFlour,MustardFlour, MaltedBarleyExtract, Spices, Concentrated Lemon Juice, Flour Treatment Agent (Ascorbic Acid), Black Pepper, Palm Oil.Smoked ham and mustardSmoked Cooked Reformed Ham With Added Water (35%) [Pork, Water, Salt, Dextrose, Stabiliser (Sodium Triphosphate), Preservatives (Sodium Nitrite, Potassium Nitrate), Antioxidant (Sodium Ascorbate)], Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water,Oatmeal, Rapeseed Oil,Oats,WheatBran,MustardFlour, Salt, Cornflour, Yeast, PasteurisedEggYolk, White Wine Vinegar,WheatGluten, Spirit Vinegar, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Muscovado Sugar, Sea Salt, MaltedBarleyFlour, Palm Oil, Flour Treatment Agent (Ascorbic Acid), Ground Turmeric, Ground Pimento.INGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Chicken Breast (21%), Smoked Bacon (8%) [Pork Belly, Sugar, Salt, Emulsifier (Sodium Triphosphate), Honey, Preservative (Sodium Nitrite)], Rapeseed Oil, MaltedWheatFlakes, Cornflour,WheatBran, White Wine Vinegar, PasteurisedEggYolk, Salt, Onion, Yeast,WheatGluten, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour,Oats, Spirit Vinegar, MaltedWheatFlour,MustardFlour, Sage, Black Pepper, Parsley, Garlic Powder, Flour Treatment Agent (Ascorbic Acid), Palm Oil, Sunflower Oil.INGREDIENTS:Chicken Breast (24%), Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Tomato, Cucumber, Lettuce, MaltedWheatFlakes, Rapeseed Oil,WheatBran, Cornflour, Salt,WheatGluten, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, White Wine Vinegar, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour, Black Pepper,MustardFlour, Garlic Powder, Flour Treatment Agent (Ascorbic Acid), Palm Oil, Sunflower Oil.INGREDIENTS:Chicken Breast (24%), Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Tomato, Cucumber, Lettuce, MaltedWheatFlakes, Rapeseed Oil,WheatBran, Cornflour, Salt,WheatGluten, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, White Wine Vinegar, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour, Black Pepper,MustardFlour, Garlic Powder, Flour Treatment Agent (Ascorbic Acid), Palm Oil, Sunflower Oil.INGREDIENTS:Smoked Cooked Reformed Ham With Added Water (35%) [Pork, Water, Salt, Dextrose, Stabiliser (Sodium Triphosphate), Preservatives (Sodium Nitrite, Potassium Nitrate), Antioxidant (Sodium Ascorbate)], Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water,Oatmeal, Rapeseed Oil,Oats,WheatBran,MustardFlour, Salt, Cornflour, Yeast, PasteurisedEggYolk, White Wine Vinegar,WheatGluten, Spirit Vinegar, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Muscovado Sugar, Sea Salt, MaltedBarleyFlour, Palm Oil, Flour Treatment Agent (Ascorbic Acid), Ground Turmeric, Ground Pimento.INGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Smoked Bacon (17%) [Pork Belly, Sugar, Salt, Emulsifier (Sodium Triphosphate), Honey, Preservative (Sodium Nitrite)], Tomato, Lettuce, MaltedWheatFlakes, Rapeseed Oil,WheatBran, Cornflour,WheatGluten, Yeast, Salt, White Wine Vinegar, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, PasteurisedEggYolk, Spirit Vinegar, MaltedWheatFlour,MustardFlour, Flour Treatment Agent (Ascorbic Acid), Palm Oil.INGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Smoked Reformed Ham with Added Water (15%) [Pork, Water, Salt, Dextrose, Stabiliser (Sodium Triphosphate), Preservatives (Sodium Nitrite, Potassium Nitrate), Antioxidant (Sodium Ascorbate)], Mature Cheddar Cheese (Milk), Lettuce, MaltedWheatFlakes, Rapeseed Oil,WheatBran, Malt Vinegar (Barley), Onion, Swede, Carrot, Courgette, Cornflour, Spirit Vinegar, Salt,WheatGluten, Molasses, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, White Wine Vinegar, PasteurisedEggYolk, MaltedWheatFlour,MustardFlour, MaltedBarleyExtract, Spices, Concentrated Lemon Juice, Flour Treatment Agent (Ascorbic Acid), Black Pepper, Palm Oil.INGREDIENTS:Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Smoked Reformed Ham with Added Water (15%) [Pork, Water, Salt, Dextrose, Stabiliser (Sodium Triphosphate), Preservatives (Sodium Nitrite, Potassium Nitrate), Antioxidant (Sodium Ascorbate)], Mature Cheddar Cheese (Milk), Lettuce, MaltedWheatFlakes, Rapeseed Oil,WheatBran, Malt Vinegar (Barley), Onion, Swede, Carrot, Courgette, Cornflour, Spirit Vinegar, Salt,WheatGluten, Molasses, Yeast, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), MaltedBarleyFlour, White Wine Vinegar, PasteurisedEggYolk, MaltedWheatFlour,MustardFlour, MaltedBarleyExtract, Spices, Concentrated Lemon Juice, Flour Treatment Agent (Ascorbic Acid), Black Pepper, Palm Oil.","['cheese', 'pork', 'oatmeal', 'milk', 'onion', 'wine', 'chicken', 'tomato']",8
"INGREDIENTS:Hard-BoiledEgg(21%), Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Cooked Pork Sausage Meat (14%)[Pork, Wheat Flour [WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin], Potato Starch, Pork Fat, Rapeseed Oil, Pea Fibre, Dextrose, Water, Salt, Beef Collagen Casing, Stabiliser (Sodium Triphosphate), Black Pepper, Chilli, Coriander, Mace, Black Pepper Extract, Mace Extract, Nutmeg Extract, Ginger Extract, Antioxidant (Sodium Ascorbate)], Semi SkimmedMilk, Extra Mature Cheddar Cheese (Milk),Egg, Palm Oil, Double Cream (Milk), Maize Flour, Onion, Rapeseed Oil, Cornflour, Sunflower Oil, Sage, Parsley, Salt, White Pepper, Nutmeg, Yeast.","['cheese', 'egg', 'potato', 'pork', 'milk', 'onion', 'maize', 'beef']",8
